Date,Open,High,Low,Close,Volume,Adj Close
2013-02-12,151.78,152.30,151.61,152.02,65392700,150.55
2013-02-11,151.74,151.90,151.39,151.77,73775000,150.30
2013-02-08,151.22,151.89,151.22,151.80,103133700,150.33
2013-02-07,151.21,151.35,149.86,150.96,162490000,149.50
2013-02-06,150.52,151.26,150.41,151.16,138762800,149.70
2013-02-05,150.35,151.48,150.29,151.05,113912400,149.59
2013-02-04,150.32,151.27,149.43,149.54,159073600,148.09
2013-02-01,150.65,151.42,150.39,151.24,131173000,149.78
2013-01-31,149.89,150.38,149.60,149.70,108975800,148.25
2013-01-30,150.64,150.94,149.93,150.07,137447700,148.62
2013-01-29,149.77,150.85,149.67,150.66,105694400,149.20
2013-01-28,150.29,150.33,149.51,150.07,113357700,148.62
2013-01-25,149.88,150.25,149.37,150.25,147211600,148.80
2013-01-24,149.15,150.14,149.01,149.41,146426400,147.97
2013-01-23,149.13,149.50,148.86,149.37,104596100,147.93
2013-01-22,148.33,149.13,147.98,149.13,111797300,147.69
2013-01-18,147.97,148.49,147.43,148.33,169906000,146.90
2013-01-17,147.70,148.42,147.15,148.00,133833500,146.57
2013-01-16,146.77,147.28,146.61,147.05,104849500,145.63
2013-01-15,146.29,147.21,146.20,147.07,93172600,145.65
2013-01-14,146.89,147.07,146.43,146.97,89567200,145.55
2013-01-11,147.04,147.15,146.61,147.07,113917300,145.65
2013-01-10,146.73,147.09,145.97,147.08,130735400,145.66
2013-01-09,145.87,146.32,145.64,145.92,90745600,144.51
2013-01-08,145.71,145.91,144.98,145.55,121265100,144.14
2013-01-07,145.85,146.11,145.43,145.97,110002500,144.56
2013-01-04,145.97,146.61,145.67,146.37,116817700,144.95
2013-01-03,145.99,146.37,145.34,145.73,144761800,144.32
2013-01-02,145.11,146.15,144.73,146.06,192059000,144.65
2012-12-31,139.66,142.56,139.54,142.41,243935200,141.03
2012-12-28,140.64,141.42,139.87,140.03,148806700,138.68
2012-12-27,141.79,142.08,139.92,141.56,167920600,140.19
2012-12-26,142.64,142.71,141.35,141.75,106947700,140.38
2012-12-24,142.48,142.56,142.19,142.35,53874600,140.97
2012-12-21,142.17,144.09,141.94,142.79,245883800,141.41
2012-12-20,144.38,145.14,143.98,145.12,168487000,142.70
2012-12-19,145.53,145.58,144.24,144.29,150895400,141.89
2012-12-18,144.00,145.50,143.79,145.37,177762800,142.95
2012-12-17,142.47,143.85,142.43,143.77,143238200,141.38
2012-12-14,142.32,142.58,141.88,142.10,137701700,139.74
2012-12-13,143.42,143.83,142.27,142.63,135715000,140.26
2012-12-12,144.00,144.55,143.31,143.51,145880100,141.12
2012-12-11,143.06,144.11,142.99,143.44,152570400,141.05
2012-12-10,142.21,142.81,142.15,142.47,98840700,140.10
2012-12-07,142.53,142.69,141.67,142.41,108726400,140.04
2012-12-06,141.37,142.04,141.16,141.98,103220600,139.62
2012-12-05,141.37,142.16,140.37,141.50,147300500,139.15
2012-12-04,141.44,141.87,140.87,141.25,127512200,138.90
2012-12-03,142.80,142.92,141.34,141.45,124656300,139.10
2012-11-30,142.14,142.42,141.66,142.15,136568300,139.78
2012-11-29,141.99,142.51,141.37,142.12,151085900,139.75
2012-11-28,139.76,141.54,139.00,141.46,177086500,139.11
2012-11-27,140.91,141.39,140.24,140.33,128646200,137.99
2012-11-26,140.65,141.36,140.19,141.05,100124400,138.70
2012-11-23,140.13,141.40,140.04,141.35,65409200,139.00
2012-11-21,139.31,139.57,139.03,139.45,81710800,137.13
2012-11-20,138.91,139.42,138.08,139.19,119807400,136.87
2012-11-19,137.90,139.15,136.41,139.13,151495800,136.81
2012-11-16,135.90,136.64,134.70,136.37,239483900,134.10
2012-11-15,135.98,136.49,135.18,135.70,178128400,133.44
2012-11-14,138.21,138.43,135.62,135.93,191505000,133.67
2012-11-13,137.54,139.25,137.36,137.79,123018300,135.50
2012-11-12,138.59,138.81,137.96,138.27,97677500,135.97
2012-11-09,137.62,139.44,137.55,138.16,201055300,135.86
2012-11-08,139.70,140.41,137.93,138.04,181517300,135.74
2012-11-07,141.66,141.68,139.06,139.72,264304500,137.39
2012-11-06,142.28,143.52,142.13,142.96,107068100,140.58
2012-11-05,141.35,142.17,140.93,141.85,98378500,139.49
2012-11-02,143.68,143.72,141.41,141.56,137702200,139.20
2012-11-01,141.65,143.01,141.52,142.83,100995600,140.45
2012-10-31,141.85,142.03,140.68,141.35,103438500,139.00
2012-10-26,141.30,141.84,140.39,141.35,146023500,139.00
2012-10-25,142.02,142.28,140.57,141.43,134457400,139.08
2012-10-24,141.93,142.10,140.80,141.02,120179400,138.67
2012-10-23,141.86,142.06,140.83,141.42,192056300,139.07
2012-10-22,143.15,143.67,142.28,143.41,125578600,141.02
2012-10-19,145.55,145.56,143.05,143.39,185645200,141.00
2012-10-18,145.82,146.52,145.33,145.82,148108500,143.39
2012-10-17,145.64,146.32,145.42,146.20,128834100,143.77
2012-10-16,144.76,145.64,144.66,145.54,108815500,143.12
2012-10-15,143.23,144.23,142.77,144.08,107689100,141.68
2012-10-12,143.46,143.95,142.58,142.89,124181900,140.51
2012-10-11,144.28,144.49,143.33,143.36,123601500,140.97
2012-10-10,144.18,144.32,143.09,143.28,124247500,140.90
2012-10-09,145.53,145.65,144.15,144.20,148872900,141.80
2012-10-08,145.60,146.12,145.31,145.64,78415400,143.22
2012-10-05,146.91,147.16,145.70,146.14,124842100,143.71
2012-10-04,145.64,146.34,145.44,146.13,124311600,143.70
2012-10-03,144.89,145.43,144.13,145.09,121283100,142.68
2012-10-02,144.92,145.15,143.83,144.50,113422200,142.10
2012-10-01,144.52,145.69,144.01,144.35,135911200,141.95
2012-09-28,144.09,144.56,143.46,143.97,150696100,141.57
2012-09-27,143.89,144.97,143.51,144.64,111830300,142.23
2012-09-26,144.07,144.11,142.95,143.29,146502200,140.91
2012-09-25,145.96,146.24,144.06,144.10,133165200,141.70
2012-09-24,145.15,145.98,145.04,145.65,95682000,143.23
2012-09-21,146.64,146.67,145.81,145.87,108737500,143.44
2012-09-20,146.03,146.79,145.63,146.71,154009800,143.50
2012-09-19,146.79,147.17,146.41,146.70,128318300,143.49
2012-09-18,146.49,146.81,146.25,146.62,98326600,143.41
2012-09-17,146.94,147.19,146.37,146.74,119427800,143.53
2012-09-14,146.88,148.11,146.76,147.24,169777000,144.02
2012-09-13,144.37,147.04,143.99,146.59,225470200,143.38
2012-09-12,144.39,144.55,143.90,144.39,87640900,141.23
2012-09-11,143.60,144.37,143.56,143.91,88760000,140.76
2012-09-10,144.19,144.44,143.46,143.51,86458500,140.37
2012-09-07,144.01,144.39,143.88,144.33,107272100,141.17
2012-09-06,141.76,143.78,141.75,143.77,158272500,140.63
2012-09-05,141.09,141.47,140.63,140.91,100660300,137.83
2012-09-04,141.04,141.46,140.13,141.03,120226200,137.95
2012-08-31,141.29,141.82,140.36,141.16,151970400,138.07
2012-08-30,140.90,140.94,140.19,140.49,96589900,137.42
2012-08-29,141.52,141.89,141.12,141.51,65421300,138.42
2012-08-28,141.18,141.84,140.97,141.40,75689600,138.31
2012-08-27,141.89,142.08,141.34,141.54,68785900,138.45
2012-08-24,140.31,141.83,140.22,141.51,99481200,138.42
2012-08-23,141.47,141.48,140.44,140.66,111466400,137.58
2012-08-22,141.40,142.05,141.07,141.82,133243500,138.72
2012-08-21,142.54,143.09,141.45,141.76,105581100,138.66
2012-08-20,141.98,142.22,141.59,142.19,78255700,139.08
2012-08-17,142.23,142.30,141.86,142.18,90813700,139.07
2012-08-16,141.15,142.16,140.80,141.99,112014200,138.89
2012-08-15,140.64,141.19,140.55,140.95,71085900,137.87
2012-08-14,141.29,141.38,140.37,140.79,102379400,137.71
2012-08-13,140.60,140.84,140.04,140.77,79426900,137.69
2012-08-10,140.04,140.89,139.81,140.84,99792700,137.76
2012-08-09,140.29,140.89,140.15,140.61,90291700,137.54
2012-08-08,139.85,140.65,139.81,140.49,89754700,137.42
2012-08-07,140.18,140.92,140.03,140.32,109545100,137.25
2012-08-06,139.72,140.17,139.56,139.62,86326200,136.57
2012-08-03,138.56,139.64,136.68,139.35,157825000,136.30
2012-08-02,136.55,137.57,135.58,136.64,199556600,133.65
2012-08-01,138.70,138.73,137.40,137.59,138293800,134.58
2012-07-31,138.49,138.87,137.71,137.71,120575900,134.70
2012-07-30,138.52,139.34,138.27,138.68,106782000,135.65
2012-07-27,136.89,139.07,136.14,138.68,236768900,135.65
2012-07-26,135.89,136.46,135.26,136.17,156526500,133.19
2012-07-25,134.21,134.56,133.25,133.96,129122300,131.03
2012-07-24,135.19,135.25,133.03,133.93,173301200,131.00
2012-07-23,134.47,136.38,133.84,135.09,145210900,132.14
2012-07-20,136.95,137.16,136.32,136.47,142904500,133.49
2012-07-19,137.65,138.18,137.21,137.73,129847300,134.72
2012-07-18,136.04,137.64,135.96,137.37,113349700,134.37
2012-07-17,135.97,136.64,134.55,136.36,138860300,133.38
2012-07-16,135.44,135.83,134.90,135.43,97525200,132.47
2012-07-13,133.86,135.89,133.84,135.75,129642600,132.78
2012-07-12,133.38,134.23,132.60,133.51,143583200,130.59
2012-07-11,134.21,134.60,133.38,134.16,141733400,131.23
2012-07-10,136.01,136.23,133.68,134.14,167884800,131.21
2012-07-09,135.38,135.57,134.70,135.32,103780500,132.36
2012-07-06,135.47,135.77,134.85,135.49,151192100,132.53
2012-07-05,136.90,137.80,136.29,136.79,126177500,133.80
2012-07-03,136.48,137.51,136.34,137.41,80450000,134.41
2012-07-02,136.48,136.65,135.52,136.51,129524500,133.53
2012-06-29,135.20,136.27,134.85,136.10,212250900,133.12
2012-06-28,132.29,132.99,131.28,132.79,169242100,129.89
2012-06-27,132.42,133.43,131.97,133.17,108088000,130.26
2012-06-26,131.70,132.38,130.93,131.98,141634000,129.09
2012-06-25,132.05,132.10,130.85,131.32,146375700,128.45
2012-06-22,133.13,133.71,132.62,133.46,130029200,130.54
2012-06-21,135.64,135.78,132.33,132.44,205272200,129.54
2012-06-20,135.71,136.10,134.27,135.48,206451800,132.52
2012-06-19,135.08,136.25,134.37,135.70,137382600,132.73
2012-06-18,133.58,134.73,133.28,134.40,131360900,131.46
2012-06-15,133.38,134.26,133.10,134.14,169444500,131.21
2012-06-14,132.34,134.00,131.98,133.47,230615500,129.88
2012-06-13,132.53,133.36,131.62,132.07,172008000,128.52
2012-06-12,131.79,133.01,131.16,132.92,181931800,129.34
2012-06-11,134.17,134.25,131.28,131.41,169756100,127.87
2012-06-08,131.71,133.13,131.29,133.10,143915400,129.52
2012-06-07,133.47,133.53,131.78,132.05,184772700,128.50
2012-06-06,129.97,132.03,129.93,131.97,184202800,128.42
2012-06-05,127.85,129.26,127.78,129.07,164149400,125.60
2012-06-04,128.39,128.74,127.14,128.10,202545800,124.65
2012-06-01,129.41,131.50,128.16,128.16,253240900,124.71
2012-05-31,131.71,132.45,130.34,131.47,196186000,127.93
2012-05-30,132.56,133.69,131.49,131.76,162370400,128.21
2012-05-29,133.16,133.93,131.17,133.70,152883500,130.10
2012-05-25,132.48,132.85,131.78,132.10,135465600,128.55
2012-05-24,132.63,132.84,131.42,132.53,167357600,128.96
2012-05-23,131.25,132.46,129.99,132.27,204958400,128.71
2012-05-22,132.31,133.23,131.34,132.20,197531200,128.64
2012-05-21,130.16,132.02,129.95,131.97,177861100,128.42
2012-05-18,131.37,131.60,129.55,129.74,319615900,126.25
2012-05-17,132.86,133.02,130.79,130.86,247992900,127.34
2012-05-16,133.94,134.55,132.80,132.83,207265500,129.26
2012-05-15,134.02,134.81,133.13,133.34,207629300,129.75
2012-05-14,134.31,135.61,133.91,134.11,163910000,130.50
2012-05-11,135.17,136.87,135.11,135.61,153032400,131.96
2012-05-10,136.68,136.85,135.71,136.02,150600000,132.36
2012-05-09,135.10,136.61,134.49,135.74,220752500,132.09
2012-05-08,136.28,136.77,134.92,136.55,213377700,132.88
2012-05-07,136.51,137.56,136.46,137.10,127765900,133.41
2012-05-04,138.52,139.30,136.92,137.00,193927300,133.31
2012-05-03,140.34,140.45,138.99,139.25,143759700,135.50
2012-05-02,139.92,140.46,139.46,140.32,121081000,136.54
2012-05-01,139.79,141.66,139.63,140.74,138832200,136.95
2012-04-30,140.11,140.21,139.49,139.87,115092200,136.11
2012-04-27,140.58,140.79,139.80,140.39,130725000,136.61
2012-04-26,138.89,140.32,138.81,140.16,136291600,136.39
2012-04-25,138.65,139.25,138.53,139.19,150252200,135.44
2012-04-24,136.91,137.66,136.80,137.31,137484200,133.62
2012-04-23,136.54,136.91,135.94,136.79,171844900,133.11
2012-04-20,138.33,138.83,137.87,137.95,143199600,134.24
2012-04-19,138.63,139.15,137.07,137.72,198666700,134.01
2012-04-18,138.46,139.08,138.38,138.61,123884200,134.88
2012-04-17,137.84,139.36,137.70,139.08,147877600,135.34
2012-04-16,137.84,138.04,136.58,137.05,147825300,133.36
2012-04-13,138.47,138.82,137.01,137.14,169246700,133.45
2012-04-12,137.13,138.90,137.03,138.79,154321500,135.06
2012-04-11,137.29,137.54,136.75,137.00,154133000,133.31
2012-04-10,137.95,138.34,135.76,135.90,235360300,132.24
2012-04-09,138.03,139.84,137.84,138.22,127555900,134.50
2012-04-05,139.38,140.20,139.26,139.79,137439400,136.03
2012-04-04,140.22,140.34,139.34,139.86,146896000,136.10
2012-04-03,141.64,141.88,140.43,141.26,155806700,137.46
2012-04-02,140.64,142.21,140.36,141.84,151741100,138.02
2012-03-30,140.92,141.05,140.05,140.81,135486800,137.02
2012-03-29,139.64,140.49,139.09,140.23,164963700,136.46
2012-03-28,141.10,141.32,139.64,140.47,148562100,136.69
2012-03-27,141.74,141.83,141.08,141.17,119868500,137.37
2012-03-26,140.65,141.61,140.60,141.61,120164000,137.80
2012-03-23,139.32,139.81,138.55,139.65,120521000,135.89
2012-03-22,139.18,139.55,138.74,139.20,135216700,135.45
2012-03-21,140.52,140.65,139.92,140.21,122388400,136.44
2012-03-20,140.05,140.61,139.64,140.44,121729700,136.66
2012-03-19,140.21,141.28,140.11,140.85,125291100,137.06
2012-03-16,140.36,140.48,140.00,140.30,152893500,136.53
2012-03-15,140.12,140.78,139.76,140.72,165118500,136.34
2012-03-14,140.10,140.45,139.48,139.91,145163600,135.55
2012-03-13,138.32,140.13,138.09,140.06,184090500,135.70
2012-03-12,137.55,137.76,137.09,137.58,104003500,133.29
2012-03-09,137.30,137.93,137.13,137.57,122836800,133.28
2012-03-08,136.52,137.32,136.24,137.04,116968900,132.77
2012-03-07,135.06,135.91,134.93,135.69,143692200,131.46
2012-03-06,135.35,135.43,134.36,134.75,202129900,130.55
2012-03-05,137.10,137.20,136.28,136.75,140765000,132.49
2012-03-02,137.64,137.82,137.00,137.31,120638300,133.03
2012-03-01,137.31,137.99,136.93,137.73,145023500,133.44
2012-02-29,137.76,138.19,136.54,137.02,185934700,132.75
2012-02-28,137.20,137.72,136.93,137.56,129355900,133.27
2012-02-27,136.02,137.53,135.80,137.16,145728900,132.89
2012-02-24,136.93,137.20,136.63,136.93,105539100,132.66
2012-02-23,135.96,136.73,135.50,136.63,137704300,132.37
2012-02-22,136.26,136.55,135.79,136.03,124455300,131.79
2012-02-21,136.73,137.05,136.05,136.47,134042300,132.22
2012-02-17,136.52,136.63,135.96,136.41,129869400,132.16
2012-02-16,134.57,136.17,134.33,136.05,186567800,131.81
2012-02-15,135.63,135.83,134.29,134.56,195195100,130.37
2012-02-14,135.00,135.27,134.25,135.19,165329500,130.98
2012-02-13,135.32,135.52,134.74,135.36,115841900,131.14
2012-02-10,134.16,134.47,133.84,134.36,167907500,130.17
2012-02-09,135.41,135.59,134.56,135.36,148602900,131.14
2012-02-08,134.86,135.22,134.31,135.19,139361400,130.98
2012-02-07,134.17,135.02,133.64,134.79,135528100,130.59
2012-02-06,133.98,134.51,133.83,134.45,107694500,130.26
2012-02-03,134.00,134.62,133.77,134.54,160598500,130.35
2012-02-02,132.73,133.02,132.21,132.68,113090400,128.55
2012-02-01,132.29,133.14,132.13,132.47,166234500,128.34
2012-01-31,132.02,132.18,130.68,131.32,157212000,127.23
2012-01-30,130.51,131.44,130.06,131.37,147311800,127.28
2012-01-27,131.24,132.05,131.15,131.82,135259100,127.71
2012-01-26,133.15,133.40,131.36,131.88,184880500,127.77
2012-01-25,131.26,132.87,130.75,132.56,198613200,128.43
2012-01-24,130.80,131.50,130.60,131.46,103083300,127.36
2012-01-23,131.51,132.25,130.98,131.61,129295800,127.51
2012-01-20,131.24,131.95,130.92,131.95,138230200,127.84
2012-01-19,131.22,131.57,130.80,131.46,126328900,127.36
2012-01-18,129.31,130.84,129.08,130.77,163395200,126.70
2012-01-17,130.08,130.32,128.90,129.34,132209200,125.31
2012-01-13,128.64,129.05,127.72,128.84,179836200,124.83
2012-01-12,129.57,129.70,128.54,129.51,118983700,125.48
2012-01-11,128.73,129.37,128.52,129.20,111540700,125.18
2012-01-10,129.39,129.65,128.95,129.13,115282000,125.11
2012-01-09,128.00,128.18,127.41,128.02,99530200,124.03
2012-01-06,128.20,128.22,127.29,127.71,148050000,123.73
2012-01-05,127.01,128.23,126.43,128.04,173895000,124.05
2012-01-04,127.20,127.81,126.71,127.70,127186500,123.72
2012-01-03,127.76,128.38,127.43,127.50,193697900,123.53
2011-12-30,126.02,126.33,125.50,125.50,95599000,121.59
2011-12-29,125.24,126.25,124.86,126.12,123507200,122.19
2011-12-28,126.51,126.53,124.73,124.83,119107100,120.94
2011-12-27,126.17,126.82,126.06,126.49,86075700,122.55
2011-12-23,125.67,126.43,125.41,126.39,92187200,122.45
2011-12-22,124.63,125.40,124.23,125.27,119465400,121.37
2011-12-21,123.93,124.36,122.75,124.17,194230900,120.30
2011-12-20,122.18,124.14,120.37,123.93,225418100,120.07
2011-12-19,122.06,122.32,120.03,120.29,183903000,116.54
2011-12-16,122.23,122.95,121.30,121.59,220481400,117.80
2011-12-15,123.03,123.20,121.99,122.18,199109200,117.63
2011-12-14,122.56,123.03,121.47,121.74,238618800,117.20
2011-12-13,124.86,125.57,122.45,123.05,245159800,118.47
2011-12-12,124.95,124.97,123.16,124.21,215826100,119.58
2011-12-09,124.51,126.37,124.40,126.05,209111400,121.35
2011-12-08,125.90,126.18,123.65,123.95,240862800,119.33
2011-12-07,125.84,127.26,124.97,126.73,237802500,122.01
2011-12-06,126.21,127.11,125.76,126.26,178842100,121.56
2011-12-05,126.84,127.18,125.44,126.22,225263900,121.52
2011-12-02,126.12,126.50,124.78,124.86,221109700,120.21
2011-12-01,124.85,125.64,124.43,124.97,176954800,120.31
2011-11-30,123.49,125.22,120.00,124.99,324439500,120.33
2011-11-29,120.05,121.00,119.61,120.05,199241500,115.58
2011-11-28,119.54,120.18,118.82,119.71,210686000,115.25
2011-11-25,116.38,117.70,116.20,116.34,99557000,112.01
2011-11-23,118.07,119.19,116.56,116.56,224329100,112.22
2011-11-22,119.40,120.10,118.52,119.19,216494900,114.75
2011-11-21,120.20,120.35,118.65,119.66,229611600,115.20
2011-11-18,122.50,122.75,121.47,121.98,215580400,117.44
2011-11-17,123.85,124.16,121.23,122.11,331219600,117.56
2011-11-16,124.81,126.34,123.90,124.08,235782500,119.46
2011-11-15,125.17,126.75,124.72,126.08,184709400,121.38
2011-11-14,126.19,127.45,124.92,125.46,159258300,120.79
2011-11-11,125.83,126.99,125.79,126.66,189924400,121.94
2011-11-10,124.79,124.94,123.02,124.32,231866500,119.69
2011-11-09,124.89,125.80,122.86,123.16,337982000,118.57
2011-11-08,126.92,128.02,125.71,127.88,224426300,123.12
2011-11-07,125.39,126.39,124.20,126.26,196617200,121.56
2011-11-04,125.23,125.70,124.01,125.48,249401600,120.80
2011-11-03,125.27,126.50,123.60,126.25,291174800,121.55
2011-11-02,123.83,124.40,122.79,123.99,245529400,119.37
2011-11-01,122.03,123.51,121.52,122.00,416565800,117.45
2011-10-31,127.16,128.62,125.32,125.50,228146700,120.82
2011-10-28,128.00,128.85,127.80,128.60,225906500,123.81
2011-10-27,127.63,129.42,126.61,128.63,393220200,123.84
2011-10-26,124.35,124.77,122.21,124.30,289053800,119.67
2011-10-25,124.89,124.95,122.78,123.05,268596800,118.47
2011-10-24,124.17,125.80,124.06,125.49,203215600,120.81
2011-10-21,123.09,124.12,122.72,123.97,278999400,119.35
2011-10-20,121.43,122.10,119.82,121.66,262075600,117.13
2011-10-19,122.38,123.08,120.71,121.13,226601300,116.62
2011-10-18,120.14,123.50,119.20,122.58,318857900,118.01
2011-10-17,121.99,122.55,119.93,120.23,202311600,115.75
2011-10-14,121.91,122.60,121.23,122.57,211397600,118.00
2011-10-13,120.04,120.87,119.12,120.51,212159600,116.02
2011-10-12,120.60,122.14,120.33,120.75,281544900,116.25
2011-10-11,118.87,120.04,118.75,119.70,209088000,115.24
2011-10-10,117.68,119.63,117.67,119.58,230666300,115.12
2011-10-07,117.17,117.25,115.06,115.71,312657900,111.40
2011-10-06,114.36,116.66,113.51,116.49,257800800,112.15
2011-10-05,112.62,114.72,111.58,114.42,284108000,110.16
2011-10-04,108.35,112.58,107.43,112.34,459177500,108.15
