Date,Open,High,Low,Close,Volume,Adj Close
2011-08-22,86.00,86.36,85.35,85.46,1681100,76.25
2011-08-19,85.27,86.58,85.09,85.36,1879400,76.16
2011-08-18,86.18,86.23,85.11,86.11,2342700,76.83
2011-08-17,86.63,87.18,86.60,87.17,1668900,77.78
2011-08-16,86.53,86.78,86.12,86.22,2712000,76.93
2011-08-15,85.97,86.89,85.68,86.77,3280700,77.42
2011-08-12,85.98,86.21,85.03,85.38,2273600,76.18
2011-08-11,83.66,85.91,83.66,85.78,2916900,76.54
2011-08-10,85.15,85.29,83.89,84.25,3395000,75.17
2011-08-09,84.25,85.70,83.05,85.70,5124100,76.47
2011-08-08,83.87,85.86,82.33,83.16,6491600,74.20
2011-08-05,87.44,88.13,84.61,86.86,4671900,77.50
2011-08-04,89.00,89.35,86.91,86.95,3396500,77.58
2011-08-03,89.61,89.96,88.81,89.53,2361600,79.89
2011-08-02,90.49,90.50,89.57,89.58,1286700,79.93
2011-08-01,90.79,91.01,90.25,90.70,907000,80.93
2011-07-29,90.48,91.08,90.41,91.05,1199100,80.75
2011-07-28,90.92,91.18,90.83,90.96,689700,80.67
2011-07-27,91.52,91.58,90.82,90.82,1158100,80.55
2011-07-26,91.44,91.64,91.33,91.54,570200,81.18
2011-07-25,91.55,91.74,91.34,91.35,1050600,81.02
2011-07-22,91.60,91.86,91.54,91.84,670000,81.45
2011-07-21,91.45,91.77,91.35,91.72,936300,81.34
2011-07-20,91.41,91.41,91.20,91.28,878500,80.95
2011-07-19,90.78,91.23,90.71,91.20,894100,80.88
2011-07-18,90.75,91.00,90.51,90.79,2103500,80.52
2011-07-15,91.17,91.17,90.89,90.95,688800,80.66
2011-07-14,90.87,91.50,90.81,90.98,823300,80.69
2011-07-13,90.60,91.07,90.54,91.03,1056800,80.73
2011-07-12,90.52,90.66,90.32,90.33,1407200,80.11
2011-07-11,91.01,91.13,90.55,90.58,1967100,80.33
2011-07-08,91.16,91.52,91.14,91.48,1771000,81.13
2011-07-07,91.58,91.73,91.31,91.73,2662100,81.35
2011-07-06,90.99,91.38,90.92,91.37,1969400,81.03
2011-07-05,91.06,91.34,90.91,91.33,2253200,81.00
2011-07-01,91.39,91.45,90.84,91.21,1749800,80.89
2011-06-30,90.70,91.60,90.70,91.31,2514300,80.46
2011-06-29,90.10,90.75,89.95,90.70,1752700,79.93
2011-06-28,89.70,89.81,89.62,89.81,1477500,79.14
2011-06-27,89.51,89.60,89.36,89.45,1137600,78.83
2011-06-24,90.05,90.05,89.33,89.47,1416400,78.84
2011-06-23,89.25,90.00,88.83,89.90,2999800,79.22
2011-06-22,89.90,90.04,89.41,89.42,1667400,78.80
2011-06-21,89.62,90.08,89.56,90.07,2212000,79.37
2011-06-20,88.95,89.57,88.94,89.47,1555600,78.84
2011-06-17,88.89,89.18,88.30,88.85,3486900,78.30
2011-06-16,89.41,89.70,87.63,87.88,7149900,77.44
2011-06-15,89.58,89.85,89.37,89.47,1319400,78.84
2011-06-14,89.97,90.02,89.80,89.85,1253000,79.18
2011-06-13,89.75,89.99,89.29,89.29,2015400,78.68
2011-06-10,90.27,90.35,89.44,89.63,3870000,78.98
2011-06-09,90.21,90.44,90.12,90.22,1480700,79.50
2011-06-08,90.56,90.58,90.14,90.16,1642600,79.45
2011-06-07,90.90,90.93,90.54,90.59,995500,79.83
2011-06-06,90.94,91.01,90.57,90.66,1660100,79.89
2011-06-03,90.96,91.08,90.82,90.88,1141100,80.09
2011-06-02,91.36,91.40,91.20,91.24,1177000,80.40
2011-06-01,91.76,91.89,91.15,91.30,2091600,80.46
2011-05-31,92.40,92.46,92.26,92.40,1848000,80.93
2011-05-27,91.95,92.26,91.90,92.15,1225700,80.71
2011-05-26,91.97,92.00,91.87,91.87,787900,80.46
2011-05-25,91.95,92.05,91.90,91.95,1407900,80.53
2011-05-24,92.31,92.37,91.93,91.95,808100,80.53
2011-05-23,92.26,92.35,92.08,92.10,1204800,80.66
2011-05-20,92.61,92.61,92.41,92.54,538900,81.05
2011-05-19,92.67,92.67,92.51,92.61,715900,81.11
2011-05-18,92.48,92.66,92.43,92.65,813000,81.15
2011-05-17,92.37,92.59,92.11,92.54,1674000,81.05
2011-05-16,92.26,92.47,92.26,92.38,540400,80.91
2011-05-13,92.60,92.60,92.20,92.20,1053400,80.75
2011-05-12,92.47,92.58,92.26,92.58,1129800,81.08
2011-05-11,92.69,92.73,92.37,92.49,595200,81.01
2011-05-10,92.33,92.63,92.33,92.63,723600,81.13
2011-05-09,92.39,92.51,92.29,92.43,620500,80.95
2011-05-06,92.11,92.45,92.11,92.31,968900,80.85
2011-05-05,92.22,92.22,91.79,91.84,1300000,80.44
2011-05-04,92.38,92.38,92.12,92.22,959400,80.77
2011-05-03,92.42,92.43,92.10,92.25,977700,80.80
2011-05-02,92.31,92.42,92.21,92.23,848700,80.78
2011-04-29,92.76,92.85,92.68,92.85,799000,80.82
2011-04-28,92.58,92.66,92.55,92.63,697600,80.63
2011-04-27,92.49,92.58,92.48,92.58,738800,80.58
2011-04-26,92.45,92.52,92.33,92.52,575400,80.53
2011-04-25,92.45,92.45,92.30,92.31,978700,80.35
2011-04-21,92.32,92.43,92.11,92.41,632000,80.44
2011-04-20,92.00,92.23,91.91,92.19,716400,80.24
2011-04-19,91.64,91.86,91.61,91.84,1020800,79.94
2011-04-18,91.70,91.70,91.42,91.52,1736400,79.66
2011-04-15,91.85,91.90,91.76,91.84,658300,79.94
2011-04-14,92.00,92.02,91.64,91.72,1538700,79.84
2011-04-13,91.87,92.09,91.83,92.09,1128100,80.16
2011-04-12,91.98,91.98,91.62,91.65,940100,79.77
2011-04-11,92.08,92.17,91.93,91.94,1045900,80.03
2011-04-08,92.09,92.12,91.91,92.03,1168900,80.10
2011-04-07,91.93,92.07,91.92,92.03,1156700,80.10
2011-04-06,91.91,91.98,91.84,91.94,835300,80.03
2011-04-05,91.64,91.91,91.64,91.74,1338100,79.85
2011-04-04,91.44,91.86,91.35,91.84,3254100,79.94
2011-04-01,91.39,91.53,91.28,91.28,1322400,79.45
2011-03-31,92.03,92.03,91.87,91.96,924100,79.55
2011-03-30,91.95,92.06,91.75,92.01,1868800,79.59
2011-03-29,91.70,91.91,91.68,91.87,1010700,79.47
2011-03-28,91.90,91.90,91.69,91.82,844000,79.43
2011-03-25,91.84,91.86,91.76,91.79,478500,79.40
2011-03-24,91.76,91.85,91.65,91.76,923100,79.37
2011-03-23,91.69,91.82,91.53,91.68,749400,79.31
2011-03-22,91.62,91.83,91.53,91.79,2285400,79.40
2011-03-21,91.49,91.78,91.41,91.74,943800,79.36
2011-03-18,91.14,91.47,91.02,91.18,1300400,78.87
2011-03-17,90.22,90.76,90.22,90.75,1634200,78.50
2011-03-16,90.36,90.62,89.72,89.78,2882900,77.66
2011-03-15,89.90,90.49,89.50,90.34,1598300,78.15
2011-03-14,91.09,91.26,90.76,90.81,1643400,78.55
2011-03-11,91.11,91.35,91.06,91.18,1023500,78.87
2011-03-10,91.74,91.80,91.17,91.20,1098400,78.89
2011-03-09,91.96,92.01,91.65,91.68,1241700,79.31
2011-03-08,92.00,92.06,91.91,91.94,971400,79.53
2011-03-07,92.13,92.14,91.92,92.02,1086800,79.60
2011-03-04,92.19,92.21,91.93,92.00,1057200,79.58
2011-03-03,91.91,92.22,91.91,92.19,1615300,79.75
2011-03-02,91.75,91.88,91.70,91.86,1271400,79.46
2011-03-01,91.97,91.98,91.68,91.78,1692100,79.39
2011-02-28,92.14,92.53,91.98,92.50,4044100,79.51
2011-02-25,91.81,92.08,91.78,92.04,1907800,79.12
2011-02-24,91.85,91.91,91.71,91.76,857300,78.88
2011-02-23,91.63,91.83,91.59,91.69,1062700,78.82
2011-02-22,92.19,92.24,91.59,91.60,1305600,78.74
2011-02-18,92.18,92.37,92.11,92.36,870300,79.39
2011-02-17,92.00,92.10,91.96,92.08,658800,79.15
2011-02-16,92.01,92.09,91.87,91.87,1378100,78.97
2011-02-15,92.06,92.06,91.77,91.84,1109100,78.95
2011-02-14,91.86,92.02,91.86,92.02,660000,79.10
2011-02-11,91.87,91.95,91.63,91.95,586700,79.04
2011-02-10,91.60,91.91,91.50,91.72,801800,78.84
2011-02-09,92.14,92.14,91.62,91.62,936900,78.76
2011-02-08,92.12,92.16,92.00,92.14,2632400,79.20
2011-02-07,92.01,92.05,91.79,92.04,2260600,79.12
2011-02-04,91.70,91.89,91.52,91.87,1667600,78.97
2011-02-03,91.48,91.56,91.27,91.47,1240800,78.63
2011-02-02,91.49,91.51,91.37,91.47,550400,78.63
2011-02-01,91.31,91.45,91.21,91.37,944600,78.54
2011-01-31,91.53,91.78,91.36,91.78,1183200,78.39
2011-01-28,91.88,91.89,91.27,91.29,2015100,77.97
2011-01-27,91.77,91.85,91.69,91.84,679400,78.44
2011-01-26,91.64,91.72,91.53,91.72,985500,78.34
2011-01-25,91.43,91.53,91.33,91.53,686400,78.18
2011-01-24,91.29,91.45,91.29,91.39,697300,78.06
2011-01-21,90.98,91.34,90.98,91.26,681100,77.94
2011-01-20,91.07,91.13,90.76,90.89,766000,77.63
2011-01-19,91.27,91.39,91.06,91.07,1073200,77.78
2011-01-18,91.50,91.50,91.25,91.35,1186800,78.02
2011-01-14,91.35,91.40,91.24,91.36,912500,78.03
2011-01-13,91.24,91.45,91.17,91.21,1563900,77.90
2011-01-12,91.05,91.33,91.05,91.23,609600,77.92
2011-01-11,90.91,91.09,90.85,91.04,493300,77.76
2011-01-10,90.61,90.73,90.57,90.69,517400,77.46
2011-01-07,91.12,91.12,90.70,90.76,917900,77.52
2011-01-06,91.04,91.12,90.69,91.11,2046600,77.82
2011-01-05,90.64,91.01,90.63,91.00,2537800,77.72
2011-01-04,90.56,90.78,90.48,90.77,1077800,77.53
2011-01-03,90.29,90.71,90.27,90.36,1448800,77.18
2010-12-31,90.13,90.31,90.05,90.29,715700,77.12
2010-12-30,90.14,90.14,89.96,90.13,335400,76.98
2010-12-29,89.84,90.06,89.72,90.03,535700,76.89
2010-12-28,89.87,89.90,89.54,89.73,575100,76.64
2010-12-27,90.32,90.36,90.12,90.25,590800,76.59
2010-12-23,90.15,90.25,90.12,90.18,560500,76.53
2010-12-22,89.85,90.14,89.77,90.09,803000,76.45
2010-12-21,89.81,89.89,89.66,89.84,785400,76.24
2010-12-20,89.63,89.65,89.50,89.65,587700,76.08
2010-12-17,89.35,89.53,89.23,89.49,989700,75.94
2010-12-16,88.90,89.36,88.78,89.36,498600,75.83
2010-12-15,89.40,89.40,88.91,89.03,566500,75.55
2010-12-14,89.40,89.40,88.88,89.38,1366900,75.85
2010-12-13,89.40,89.57,88.82,88.94,1176600,75.48
2010-12-10,89.50,89.61,89.31,89.39,613100,75.86
2010-12-09,89.67,89.67,89.34,89.35,457200,75.83
2010-12-08,89.73,90.00,89.41,89.54,1216200,75.99
2010-12-07,89.82,89.91,89.67,89.83,946300,76.23
2010-12-06,89.42,89.42,89.23,89.37,776300,75.84
2010-12-03,89.20,89.45,89.16,89.42,1621000,75.88
2010-12-02,89.26,89.32,89.00,89.27,775600,75.76
2010-12-01,88.98,89.25,88.79,89.22,1710800,75.72
2010-11-30,88.59,89.12,88.42,88.99,1459300,75.02
2010-11-29,88.51,89.02,88.48,88.79,598300,74.85
2010-11-26,88.77,88.87,88.51,88.56,365000,74.66
2010-11-24,88.57,89.02,88.57,88.88,690700,74.93
2010-11-23,89.38,89.38,88.32,88.35,1975700,74.48
2010-11-22,89.76,89.95,89.54,89.58,424600,75.52
2010-11-19,90.00,90.21,89.84,90.21,592000,76.05
2010-11-18,89.82,90.24,89.58,90.24,1197000,76.07
2010-11-17,89.25,89.37,89.00,89.11,1827000,75.12
2010-11-16,89.58,89.70,88.49,88.66,1674100,74.74
2010-11-15,90.17,90.20,89.59,89.65,1071300,75.58
2010-11-12,90.14,90.25,89.82,89.82,1088500,75.72
2010-11-11,90.44,90.53,89.81,90.15,1051000,76.00
2010-11-10,91.25,91.25,90.48,90.51,1250800,76.30
2010-11-09,91.69,91.69,91.10,91.26,705400,76.93
2010-11-08,91.70,91.79,91.45,91.52,1178800,77.15
2010-11-05,91.78,91.89,91.52,91.79,1281500,77.38
2010-11-04,91.07,91.97,91.06,91.89,1495800,77.47
2010-11-03,90.45,90.80,90.34,90.71,1301600,76.47
2010-11-02,90.20,90.42,90.07,90.41,859800,76.22
2010-11-01,90.30,90.40,89.95,89.97,921400,75.85
2010-10-29,90.81,90.90,90.66,90.74,898000,75.99
2010-10-28,90.89,90.90,90.55,90.70,1078600,75.96
2010-10-27,90.70,90.80,90.53,90.65,910700,75.91
2010-10-26,90.59,90.77,90.55,90.75,568100,76.00
2010-10-25,90.47,90.77,90.45,90.61,1051500,75.88
2010-10-22,90.07,90.28,90.01,90.26,418000,75.59
2010-10-21,90.09,90.12,89.85,89.85,521000,75.24
2010-10-20,89.82,90.02,89.64,89.99,965600,75.36
2010-10-19,89.79,89.95,89.68,89.71,601800,75.13
2010-10-18,89.95,90.10,89.72,89.72,516300,75.14
2010-10-15,89.79,90.00,89.74,89.84,524200,75.24
2010-10-14,90.12,90.13,89.55,89.61,994400,75.04
2010-10-13,89.93,90.25,89.82,90.04,880300,75.40
2010-10-12,89.77,89.95,89.67,89.74,855200,75.15
2010-10-11,89.66,89.89,89.63,89.82,644900,75.22
2010-10-08,89.46,89.68,89.36,89.63,1524800,75.06
2010-10-07,89.35,89.50,89.13,89.33,1371700,74.81
2010-10-06,89.22,89.33,89.05,89.15,1990200,74.66
2010-10-05,89.25,89.32,89.06,89.23,993500,74.73
2010-10-04,89.28,89.28,88.89,88.91,2490600,74.46
2010-10-01,89.21,89.33,88.99,89.22,837800,74.72
2010-09-30,89.48,89.74,89.23,89.69,2290800,74.62
2010-09-29,89.20,89.41,89.11,89.24,826600,74.24
2010-09-28,89.16,89.16,88.80,89.03,1038800,74.07
2010-09-27,88.93,89.08,88.84,88.90,615900,73.96
2010-09-24,88.53,88.89,88.53,88.75,917200,73.84
2010-09-23,88.50,88.52,88.25,88.40,758800,73.55
2010-09-22,89.10,89.10,88.62,88.63,832700,73.74
2010-09-21,89.23,89.23,88.87,88.99,810900,74.04
2010-09-20,89.10,89.22,89.05,89.14,631900,74.16
2010-09-17,89.05,89.05,88.90,89.00,922800,74.04
2010-09-16,88.74,88.90,88.65,88.84,751400,73.91
2010-09-15,88.47,88.74,88.47,88.69,570800,73.79
2010-09-14,88.78,88.78,88.52,88.77,658700,73.85
2010-09-13,88.58,88.82,88.45,88.79,1103500,73.87
2010-09-10,88.23,88.37,88.02,88.33,957600,73.49
2010-09-09,88.13,88.13,87.83,88.10,789300,73.30
2010-09-08,87.73,87.86,87.66,87.75,835500,73.00
2010-09-07,87.68,87.74,87.35,87.73,883500,72.99
2010-09-03,87.73,87.86,87.48,87.86,999600,73.10
2010-09-02,87.52,87.61,87.34,87.60,603900,72.88
2010-09-01,86.91,87.46,86.89,87.46,1697900,72.76
2010-08-31,87.20,87.38,87.10,87.15,1154800,71.99
2010-08-30,87.03,87.43,87.03,87.18,620800,72.01
2010-08-27,87.20,87.43,86.91,87.02,1302000,71.88
2010-08-26,87.22,87.44,86.80,87.03,1012400,71.89
2010-08-25,87.20,87.32,86.79,87.15,788400,71.99
2010-08-24,87.51,87.57,87.25,87.27,1000800,72.08
2010-08-23,87.80,87.81,87.57,87.73,633300,72.46
2010-08-20,87.52,87.77,87.46,87.73,557700,72.46
2010-08-19,87.70,87.81,87.28,87.52,882800,72.29
2010-08-18,87.60,87.76,87.50,87.70,717000,72.44
2010-08-17,87.55,87.78,87.47,87.55,860800,72.32
2010-08-16,86.99,87.47,86.98,87.22,1087600,72.04
2010-08-13,86.97,87.33,86.65,87.11,776300,71.95
2010-08-12,86.65,87.14,86.20,86.73,1261600,71.64
2010-08-11,87.59,87.70,86.90,87.03,1558600,71.89
2010-08-10,88.23,88.30,87.95,88.18,1271500,72.84
2010-08-09,88.59,88.59,88.09,88.21,1266200,72.86
2010-08-06,88.34,88.39,87.87,88.37,830300,72.99
2010-08-05,88.34,88.41,88.15,88.39,708100,73.01
2010-08-04,88.58,88.59,88.29,88.43,1844200,73.04
2010-08-03,88.17,88.63,88.09,88.48,1705900,73.08
2010-08-02,88.39,88.55,88.20,88.48,1021600,73.08
2010-07-30,88.60,88.87,88.35,88.62,1038700,72.71
2010-07-29,88.88,88.93,88.58,88.85,628800,72.89
2010-07-28,88.88,88.95,88.52,88.58,603100,72.67
2010-07-27,88.99,89.10,88.48,88.77,887100,72.83
2010-07-26,88.80,88.96,88.47,88.89,887200,72.93
2010-07-23,88.39,88.85,88.04,88.85,985400,72.89
2010-07-22,87.95,88.46,87.95,88.45,809300,72.57
2010-07-21,88.08,88.44,87.37,87.67,1376100,71.93
2010-07-20,87.00,88.16,86.86,87.71,2442800,71.96
2010-07-19,86.98,87.22,86.73,87.01,556000,71.38
2010-07-16,87.19,87.21,86.48,86.72,1215300,71.15
2010-07-15,86.96,87.30,86.92,87.25,565900,71.58
2010-07-14,87.05,87.26,86.88,87.12,640400,71.47
2010-07-13,86.75,87.35,86.52,87.20,1464900,71.54
2010-07-12,86.71,86.72,85.86,86.53,786500,70.99
2010-07-09,86.80,86.80,86.47,86.60,778800,71.05
2010-07-08,86.66,86.84,86.12,86.80,1525200,71.21
2010-07-07,85.38,86.48,85.20,86.40,1173900,70.88
2010-07-06,85.21,85.41,84.86,85.37,1176600,70.04
2010-07-02,84.56,85.15,84.50,84.70,880400,69.49
2010-07-01,84.46,84.72,83.46,84.68,2044000,69.47
2010-06-30,84.85,85.12,84.51,84.90,1111300,69.14
2010-06-29,85.57,85.58,84.53,85.03,1354400,69.25
2010-06-28,85.82,86.20,85.67,85.89,682200,69.95
2010-06-25,85.63,85.74,85.25,85.70,536500,69.79
2010-06-24,85.72,85.77,85.20,85.31,613600,69.48
2010-06-23,86.03,86.09,85.29,85.90,882300,69.96
2010-06-22,86.50,86.60,85.62,85.96,1011000,70.01
2010-06-21,86.77,86.82,86.47,86.58,1094400,70.51
2010-06-18,85.98,86.33,85.93,86.27,734300,70.26
2010-06-17,85.50,85.94,85.36,85.90,1097000,69.96
2010-06-16,84.99,85.32,84.80,85.26,1877200,69.44
2010-06-15,84.65,85.43,84.56,85.19,1387200,69.38
2010-06-14,84.35,84.70,84.25,84.37,843100,68.71
2010-06-11,83.69,84.28,83.59,84.26,468300,68.62
2010-06-10,83.61,84.14,83.37,84.14,588200,68.52
2010-06-09,83.30,83.45,83.01,83.29,1081900,67.83
2010-06-08,83.52,83.52,82.55,83.11,1085200,67.68
2010-06-07,83.47,84.27,82.98,82.98,992900,67.58
2010-06-04,83.51,84.15,83.33,83.56,1439000,68.05
2010-06-03,84.22,84.40,83.71,84.03,877200,68.43
2010-06-02,83.93,84.14,83.70,84.00,1414500,68.41
2010-06-01,83.61,84.35,83.37,83.57,770300,68.06
2010-05-28,84.79,84.84,84.32,84.61,1253900,68.38
2010-05-27,84.14,84.88,84.14,84.47,828500,68.27
2010-05-26,84.64,85.05,83.19,83.32,1738300,67.34
2010-05-25,83.20,84.33,82.01,84.33,1507500,68.16
2010-05-24,84.10,85.20,83.99,84.43,1266200,68.24
2010-05-21,81.49,84.40,81.43,84.30,1815000,68.13
2010-05-20,83.89,83.89,81.33,82.64,3092800,66.79
2010-05-19,85.41,85.65,84.26,85.18,1565100,68.84
2010-05-18,86.32,86.46,85.41,85.68,1067400,69.25
2010-05-17,85.95,86.19,85.12,85.86,1120800,69.39
2010-05-14,86.21,86.46,85.36,85.97,1050700,69.48
2010-05-13,87.09,87.25,86.47,86.47,1151600,69.89
2010-05-12,86.50,87.03,86.43,87.01,1031200,70.32
2010-05-11,85.67,86.88,85.58,85.96,1524400,69.47
2010-05-10,86.89,87.40,85.61,86.06,1670100,69.55
2010-05-07,84.45,85.12,82.51,84.48,2584000,68.28
2010-05-06,86.28,86.51,78.96,84.49,6587300,68.29
2010-05-05,87.25,87.35,86.10,86.64,2567500,70.02
2010-05-04,88.56,88.63,87.81,87.84,786100,70.99
2010-05-03,88.80,89.09,88.75,88.75,639000,71.73
2010-04-30,88.96,89.52,88.96,89.40,809800,71.74
2010-04-29,88.91,89.23,88.89,89.11,812200,71.50
2010-04-28,88.80,88.92,88.50,88.50,988000,71.01
2010-04-27,89.57,89.73,88.37,88.44,1220700,70.97
2010-04-26,89.40,89.70,89.40,89.57,440100,71.87
2010-04-23,89.00,89.60,88.87,89.57,676000,71.87
2010-04-22,89.22,89.22,88.78,88.99,250700,71.41
2010-04-21,89.34,89.41,89.09,89.25,553100,71.62
2010-04-20,88.66,90.33,88.51,89.24,1299400,71.61
2010-04-19,88.26,88.49,88.05,88.29,757200,70.85
2010-04-16,89.15,89.35,88.10,88.46,1334100,70.98
2010-04-15,89.02,89.47,88.92,89.18,1251000,71.56
2010-04-14,88.90,89.02,88.80,88.94,857700,71.37
2010-04-13,88.64,88.82,88.64,88.70,1162900,71.17
2010-04-12,88.55,88.66,88.44,88.46,443300,70.98
2010-04-09,88.30,88.57,88.26,88.44,679800,70.97
2010-04-08,88.10,88.35,88.01,88.31,736100,70.86
2010-04-07,87.91,88.24,87.90,88.16,859000,70.74
2010-04-06,87.51,88.08,87.45,88.03,679100,70.64
2010-04-05,87.65,87.98,87.41,87.46,930200,70.18
2010-04-01,87.84,88.00,87.50,87.50,773100,70.21
2010-03-31,88.57,88.60,87.81,88.37,1255400,70.38
2010-03-30,88.75,88.87,88.56,88.65,605600,70.60
2010-03-29,88.74,88.76,88.70,88.74,546200,70.68
2010-03-26,88.62,88.70,88.50,88.63,1312500,70.59
2010-03-25,88.64,88.81,88.51,88.66,1005200,70.61
2010-03-24,88.48,88.59,88.35,88.45,430800,70.45
2010-03-23,88.52,88.60,88.33,88.50,699200,70.49
2010-03-22,87.95,88.52,87.81,88.51,759000,70.49
2010-03-19,88.58,88.60,87.97,88.09,674600,70.16
2010-03-18,88.48,88.64,88.41,88.53,637200,70.51
2010-03-17,88.47,88.64,88.34,88.40,918300,70.41
2010-03-16,88.22,88.48,87.99,88.40,923300,70.41
2010-03-15,88.21,88.25,87.93,88.10,471400,70.17
2010-03-12,88.19,88.37,88.15,88.20,636700,70.25
2010-03-11,88.17,88.25,88.02,88.18,488500,70.23
2010-03-10,88.02,88.30,88.00,88.26,640200,70.29
2010-03-09,87.82,88.23,87.80,88.23,630800,70.27
2010-03-08,87.97,88.10,87.79,87.85,937900,69.97
2010-03-05,87.59,87.84,87.29,87.83,975800,69.95
2010-03-04,87.43,87.43,87.08,87.31,641100,69.54
2010-03-03,87.28,87.38,87.09,87.24,986800,69.48
2010-03-02,86.88,87.20,86.69,87.15,1291800,69.41
2010-03-01,86.69,86.78,86.50,86.59,1468800,68.96
2010-02-26,86.75,87.22,86.66,87.17,697900,68.91
2010-02-25,86.28,86.65,86.00,86.59,503400,68.45
2010-02-24,86.57,86.98,86.35,86.58,1047000,68.45
2010-02-23,87.02,87.10,85.95,86.25,1014900,68.18
2010-02-22,86.89,87.06,86.71,86.88,1596200,68.68
2010-02-19,86.37,86.78,86.30,86.77,1485600,68.60
2010-02-18,85.49,86.39,85.49,86.19,1153400,68.14
2010-02-17,85.17,85.47,85.13,85.38,1400200,67.50
2010-02-16,83.67,85.02,83.67,84.73,1061300,66.98
2010-02-12,83.96,84.17,83.38,83.90,743100,66.33
2010-02-11,83.91,84.42,83.39,83.95,1157700,66.37
2010-02-10,84.70,84.92,83.60,83.61,1463200,66.10
2010-02-09,84.86,85.05,84.46,84.75,853800,67.00
2010-02-08,84.80,85.13,84.39,84.58,1202400,66.86
2010-02-05,85.33,85.33,83.45,84.95,3261500,67.16
2010-02-04,86.30,86.35,85.38,85.45,1762600,67.55
2010-02-03,86.40,86.71,86.22,86.68,641200,68.52
2010-02-02,86.27,86.61,86.00,86.24,1238500,68.18
2010-02-01,85.95,86.28,85.65,85.98,924700,67.97
2010-01-29,87.27,87.27,86.22,86.23,1357000,67.64
2010-01-28,87.11,87.24,86.55,86.67,833700,67.99
2010-01-27,86.96,87.42,86.92,87.04,876500,68.28
2010-01-26,87.20,87.43,86.90,87.01,576000,68.26
2010-01-25,87.24,87.44,86.75,86.90,711300,68.17
2010-01-22,87.99,88.04,86.61,86.77,1394400,68.07
2010-01-21,89.16,89.16,87.60,87.60,1416800,68.72
2010-01-20,89.15,89.21,88.86,88.99,588500,69.81
2010-01-19,89.00,89.20,88.97,89.12,796900,69.91
2010-01-15,89.52,89.52,88.99,89.08,835300,69.88
2010-01-14,89.44,89.48,89.21,89.44,394600,70.16
2010-01-13,89.10,89.42,89.10,89.34,868900,70.08
2010-01-12,89.50,90.29,89.05,89.14,1133900,69.93
2010-01-11,89.50,89.71,89.48,89.60,895800,70.29
2010-01-08,89.56,89.81,89.51,89.68,711400,70.35
2010-01-07,89.38,89.63,89.11,89.54,956000,70.24
2010-01-06,89.04,89.26,89.00,89.18,715700,69.96
2010-01-05,88.75,89.08,88.42,88.95,733000,69.78
2010-01-04,88.00,88.53,88.00,88.53,1316800,69.45
2009-12-31,87.84,87.90,87.58,87.84,346000,68.91
2009-12-30,87.50,87.78,87.43,87.70,421600,68.80
2009-12-29,87.85,87.90,87.30,87.33,494600,68.51
2009-12-28,88.73,88.80,88.25,88.38,532400,68.88
2009-12-24,88.39,88.77,88.30,88.64,188800,69.08
2009-12-23,88.15,88.45,88.12,88.31,440100,68.82
2009-12-22,88.00,88.12,87.87,88.10,432500,68.66
2009-12-21,87.81,87.94,87.65,87.91,646800,68.51
2009-12-18,87.78,87.83,87.61,87.65,281600,68.31
2009-12-17,87.60,87.78,87.49,87.70,350200,68.35
2009-12-16,87.75,87.79,87.31,87.75,621100,68.38
2009-12-15,87.60,87.70,87.26,87.55,417600,68.23
2009-12-14,87.00,87.76,87.00,87.64,1132700,68.30
2009-12-11,87.00,87.06,86.84,86.94,444100,67.75
2009-12-10,86.62,86.89,86.61,86.89,401000,67.71
2009-12-09,86.52,86.63,86.43,86.46,357000,67.38
2009-12-08,86.35,86.50,86.19,86.46,359000,67.38
2009-12-07,86.34,86.44,86.16,86.36,397200,67.30
2009-12-04,86.21,86.56,86.21,86.25,532000,67.22
2009-12-03,85.93,86.26,85.86,85.90,489600,66.94
2009-12-02,85.70,85.96,85.60,85.79,537400,66.86
2009-12-01,85.59,85.83,85.35,85.70,749100,66.79
2009-11-30,85.60,86.10,85.60,85.90,674100,66.46
2009-11-27,85.36,85.85,85.05,85.62,570000,66.24
2009-11-25,86.25,86.65,86.21,86.22,548900,66.71
2009-11-24,86.26,86.30,86.05,86.18,526800,66.68
2009-11-23,86.28,86.37,86.10,86.13,428600,66.64
2009-11-20,86.14,86.34,86.00,86.22,544200,66.71
2009-11-19,86.20,86.30,85.87,86.24,679700,66.72
2009-11-18,86.36,86.44,86.06,86.06,630200,66.58
2009-11-17,86.48,86.48,86.15,86.28,438400,66.75
2009-11-16,86.33,86.65,86.05,86.30,714900,66.77
2009-11-13,85.89,86.25,85.75,85.90,491100,66.46
2009-11-12,86.09,86.11,85.75,86.07,619900,66.59
2009-11-11,85.96,86.20,85.88,85.97,509500,66.51
2009-11-10,85.87,85.98,85.66,85.92,667800,66.47
2009-11-09,85.79,85.98,85.70,85.95,571400,66.50
2009-11-06,85.47,85.65,85.37,85.61,547700,66.23
2009-11-05,85.63,85.66,85.24,85.53,506800,66.17
2009-11-04,85.90,86.00,85.30,85.46,687800,66.12
2009-11-03,84.59,85.58,84.59,85.33,1135400,66.02
2009-11-02,84.93,85.57,84.65,85.14,70300,65.87
2009-10-30,86.00,86.21,84.87,85.18,1466000,65.36
2009-10-29,85.18,86.45,85.05,85.99,1350500,65.98
2009-10-28,86.38,86.48,84.79,84.80,1266000,65.07
